"Номер задания";"Старт задания";"Окончание задания";"Товар НО";"Категория";"Код товарной категории";"Описание товара";"Комментарий по товару";"Бренд";"Код ценовой зоны";"Код розничной сети";"Розничная сеть";"Регион";"Физический адрес";"Штрихкод";"Количество штук";"Цена конкурента";"Цена акционная\по карте";"Аналог";"Нет товара";"Дата мониторинга";"Фото";"Примечание";"Ссылка на страницу товара"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ117672";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСКСТ";"Сливки стерилизованные Домик в деревне 20% ОАО ""Вимм-Билль-Данн"" 200 мл Россия";;"Домик в деревне";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607025396840";;"124.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987417?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/slivki/slivki-sterilizovannye-domik-v-derevne-20-200g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ188019";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСКСТ";"Сливки стерилизованные Домик в деревне 20% ОАО ""Вимм-Билль-Данн"" 480 мл Россия";;"Домик в деревне";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607096004477";;"279.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987403?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/slivki/slivki-sterilizovannye-domik-v-derevne-20-480g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ390428";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Домик в деревне 15% АО Вимм-Билль-Данн 300г Россия";;"Домик в деревне";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4690228034183";;"109.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600983543?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-domik-v-derevne-15-300g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ390434";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Домик в деревне 20% ОАО ""Вимм-Билль-Данн"" 300г Россия";;"Домик в деревне";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4690228034169";;"129.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986854?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-domik-v-derevne-20-300g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ566148";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТТШТ";"Творог Домик в деревне 9% АО Вимм-Билль-Данн 150г Россия";;"Домик в деревне";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4690228108402";;"109.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1612310285?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog/tvorog-domik-v-derevne-9-150g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ412463";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТТШТ";"Творог Домик в деревне Мягкий 5,5% АО Вимм-Билль-Данн 170г Россия";;"Домик в деревне";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4690228034442";;"59.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1626983537?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog/tvorog-myagkiy-dvd-5-5-170g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ545333";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОКНШТ";"Паста ""мягкий молочный шоколад"" 15% Коровка из Кореновки 330г ЗАО ""Кореновский молочный комбинат"" Россия";;"Коровка из Кореновки";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4602358007609";;"186";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600990301?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokoladnaya-arakhisovaya-pasta/shokoladnaya-pasta-korovka-iz-korenovki-330g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ328900";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМАКЛ";"Соус майонезный Ласка постный АО Казанский жировой комбинат 380г дой-пак Россия";;"Ласка";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4604075032179";;"114";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/601000629?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/sousy-ketchupy/sous-mayoneznyy-laska-postnyy-56-doy-pak-400g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ213112";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМАКЛ";"Майонез МЖК Московский Провансаль 67% АО Жировой комбинат 390 мл с дозатором Россия";;"МЖК";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4601576009686,4600851011550,4600851007331";;"134.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987568?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/mayonez/mayonez-moskovskiy-provansal-klassicheskiy-67-doy-pak-420ml/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ254009";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОКИТР";"Ряженка Молочная культура 3.5-4.5% 500г Россия";;"Молочная культура";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4680012920075";;"94.5";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987292?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kislomolochnye-produkty-zakvaska/ryazhenka-iz-tselnogo-moloka-3-5-4-5-500g-molochnaya-kultura/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ166424";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОКИТР";"Кефир Простоквашино 3,2% АО ""Данон Россия"" 0.93л Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607053473803";;"109.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987232?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kislomolochnye-produkty-zakvaska/kefir-prostokvashino-3-2-930g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ165731";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОМОПА";"Молоко пастеризованное Простоквашино 2,5% АО ""Данон Россия"" 0.93л Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607053473544";;"119.9";"99.9";;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986664?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/moloko/moloko-prostokvashino-2-5-plastikovaya-butylka-930g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ165736";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОМОПА";"Молоко пастеризованное Простоквашино Отборное нормализованное от 3.4% до 4.5% АО ""Данон Россия"" 0.93л Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607053473537";;"119.9";"109.9";;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986656?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/moloko/moloko-prostokvashino-otbornoe-3-4-4-5-plastikovaya-butylka-930g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ290774";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОМОСТ";"Молоко ультрапастеризованное Простоквашино 2,5% АО ""Данон Россия"" 950г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607161624647,4607053479812";;"124.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986792?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/moloko/moloko-ultrapasterizovannoe-prostokvashino-2-5-korobka-950g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ239595";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОМОСТ";"Молоко ультрапастеризованное Простоквашино 3,2% АО ""Данон Россия"" 0,95л Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607161624661,4607053479829";;"152.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986790?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/moloko/moloko-ultrapasterizovannoe-prostokvashino-3-2-korobka-950g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ541504";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСКСТ";"Сливки ультрапастеризованные Простоквашино 10% МК ""Эдельвейс"" 205г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600605032268";;"89.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1552908773?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/slivki/slivki-pitevye-ultrapasterizovannye-prostokvashino-10-205g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ334019";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Простоквашино 10% АО ""Данон Россия"" 300г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600605029282,4690502004796";;"68.5";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986899?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-prostokvashino-10-315g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ204001";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Простоквашино 15% АО ""Данон Россия"" 180г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607161623930";;"75.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986850?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-prostokvashino-15-180g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ332761";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Простоквашино 15% АО ""Данон Россия"" 300г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600605029275,4690502004802";;"69.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986853?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-prostokvashino-15-315g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ334020";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Простоквашино 20% АО ""Данон Россия"" 300г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600605029268,4690502004819";;"79.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600986848?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-prostokvashino-20-315g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ501584";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Простоквашино 25% АО ""Данон Россия"" 300г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600605029251";;"149.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1044888672?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-prostokvashino-25-300g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ194513";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТТШТ";"Творог Простоквашино 2% АО ""Данон Россия"" 200г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600605029343,4607161624234";;"89.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987026?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/tvorog-prostokvashino-2-220g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ290776";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТТШТ";"Творог Простоквашино 5% АО ""Данон Россия"" 200г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600605029312,4607161624241";;"92.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987194?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/tvorog-prostokvashino-5-220g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ194512";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТТШТ";"Творог Простоквашино 9% АО ""Данон Россия"" 200г Россия";;"Простоквашино";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600605029329,4607053478631";;"145.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/946369146?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/tvorog-prostokvashino-9-200g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ263082";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВМАШТ";"Масса творожная Ростагроэкспорт особая 23% курага Ростагроэкспорт 180г Россия";;"Ростагроэкспорт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4620002683160";;"129.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600988188?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/massa-tvorozhnaya-osobaya-s-kuragoy-23-180g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ404240";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТС";"Сырок творожный глазированный Ростагроэкспорт с ароматом ванили 20% ООО ""РостАгроКомплекс"" 45г Россия";;"Ростагроэкспорт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4620002689896";;"43.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986872?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/syrok-rostagroeksport-s-vanilyu-20-45g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ404241";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТС";"Сырок творожный глазированный Ростагроэкспорт с вареной сгущенкой 15% ООО ""РостАгроКомплекс"" 45г Россия";;"Ростагроэкспорт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4620002689902";;"43.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986898?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/syrok-rostagroeksport-s-varenoy-sgushchenkoy-15-45g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ234387";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСЛ";"Масло сливочное Рузское молоко 82,5% АО ""Рузское молоко"" 175г Россия";;"Рузское молоко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4603209001746";;"299.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987550?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/maslo-margarin/maslo-82-5-175g-ruzskoe-moloko/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ178947";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОМОПА";"Молоко пастеризованное 3,2-4% АО ""Рузское молоко"" 1000г Россия";;"Рузское молоко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4603209000398";;"159.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600986797?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/moloko/moloko-3-2-4-1l-ruzskoe-moloko/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ264127";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Рузское молоко 15% АО ""Рузское молоко"" 175г Россия";;"Рузское молоко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4603209001838";;"99.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/609664540?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-15-175g-ruzskoe-moloko/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ186166";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТТШТ";"Творог Рузское молоко 9% АО ""Рузское молоко"" 200г Россия";;"Рузское молоко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4603209003092,4603209000091";;"159.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/690762963?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/tvorog-9-230g-ruzskoe-moloko/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ271536";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТТШТ";"Творог Савушкин продукт Нежный 5% 125г Беларусь";;"Савушкин продукт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4810268019630";;"49.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987172?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/tvorog-myagkiy-nezhnyy-savushkin-produkt-5-plastikovyy-stakan-125g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ240571";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТЗШТ";"Творог зерненый Савушкин продукт 101 зерно 5% клубника Савушкин продукт 130г Беларусь";;"Савушкин продукт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4810268047671,4810268022630";;"76.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600986912?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/tvorog-101-zerno-slivki-5-klubnika-130g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ468677";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТС";"Сырок глазированный Свитлогорье Золотая ириска 23% в карамельной глазури Дмитровский МЗ 50г Россия";;"Свитлогорье";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4602014018246";;"55.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/760526280?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/syrok-zolotaya-iriska-23-50g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ534639";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОМОПА";"Молоко Село Зеленое 3,2% АО МИЛКОМ 930мл Россия";;"Село Зеленое";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600653108816";;"129.9";"109.9";;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1428949412?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/moloko/moloko-selo-zelenoe-3-2-930g-pet/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ527044";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСМШТ";"Сметана Село Зеленое 15% ОАО Казанский молочный комбинат 180г Россия";;"Село Зеленое";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607064312306";;"79.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1350761905?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/smetana/smetana-selo-zelenoe-15-180g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ527056";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТЗШТ";"Творожное зерно в сливках Село Зеленое ""Черешня"" 5% ОАО Глазов Молоко 130г Россия";;"Село Зеленое";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607064313150";;"79.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1350762073?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/tvorozhnoe-zerno-selo-zelenoe-chereshnya-v-slivkakh-5-130g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ319972";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОТВТТШТ";"Творог из козьего молока Сернурский СЗ 4% 100г Россия";;"Сернурский сырзавод";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607074063571";;"134.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/690764297?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/tvorog-syrki-tvorozhnye-produkty/tvorog-iz-kozego-moloka-4-100g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ019759";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМАКЛ";"Майонез Слобода Оливковый 67% 220г с дозатором Россия";;"Слобода";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600699506010,4600699502302,4600699501169,4600699000242";;"87.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987760?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/mayonez/mayonez-sloboda-olivkovyy-67-doy-pak-220g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ252581";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМАКЛ";"Майонез Слобода Оливковый 67% 400 мл с дозатором Россия";;"Слобода";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600699502197";;"149.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987560?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/mayonez/mayonez-sloboda-olivkovyy-67-doy-pak-375g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ359858";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМАКЛ";"Соус майонезный Слобода Постный 200мл Россия";;"Слобода";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600699505426";;"69";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600983480?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/sousy-ketchupy/sous-mayoneznyy-sloboda-postnyy-doy-pak-192g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ389962";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОМОПА";"Молоко Суздальский молочный завод пастеризованное 3.2% ООО ""Суздальский молочный завод"" 930мл Россия";;"Суздальский молочный завод";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"04603725715448,4603725715448";;"99.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1319562605?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/moloko/moloko-pasterizovannoe-suzdalskiy-mz-3-2-930ml-pet/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ278199";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОСЛ";"Масло сливочное Тысяча Озер 82,5% 180г Россия";;"Тысяча Озер";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607023231204";;"299.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600987321?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/maslo-margarin/maslo-tysyacha-ozer-82-5-180g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ047672";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОКО";"Коктейль молочный Чудо Клубника 2% ОАО ""Вимм-Билль-Данн"" 200мл Россия";;"Чудо";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600949010205";;"59.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600984833?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/molochnye-i-rastitelnye-napitki/kokteyl-molochnyy-chudo-moloko-klubnika-2-0-2l/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ290838";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОКО";"Коктейль молочный Чудо Клубника 2% ОАО ""Вимм-Билль-Данн"" 950г Россия";;"Чудо";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4690228006845";;"169.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600984965?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/molochnye-i-rastitelnye-napitki/moloko-chudo-klubnika-2-0-950g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ287880";"МОЛОЧ ГАСТР ТРАДИЦИОН";"-ПРМОМОКО";"Коктейль молочный Чудо Шоколад 2% ОАО ""Вимм-Билль-Данн"" 950г Россия";;"Чудо";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607012937421";;"206.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600984890?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/molochnye-i-rastitelnye-napitki/kokteyl-molochnyy-ultrapasterizovannyy-chudo-vkus-shokolad-2-950g/"
